Total Return,CAGR,Sharpe,Sortino,Max Drawdown,Win Rate,Average Trade Return,Trade Count,Pair,Stock1,Stock2,Alpha,Beta,Entry Threshold,Exit Threshold,Window Length
0.005101711339532633,0.07551314772579265,0.49818571063609063,0.41865915364344414,-0.0605849779688306,0.5833333333333334,0.000974738594115056,12,PPL-ZTS,PPL,ZTS,29.90917958381831,0.07289721994156784,2.5,0.5,26
0.002869512705178101,0.041843288089991715,0.30023965307142614,0.2808792588332122,-0.04418631485189531,0.5833333333333334,0.0008667149320432557,12,APD-ATO,APD,ATO,83.19522747484585,1.1725620645824866,2.5,0.5,26
-0.002443445363296437,-0.03439257041720245,0.20630790236549237,0.22249605697735378,-0.1738151021426882,0.5,0.0011558109134358105,12,ISRG-MU,ISRG,MU,513.508466957542,-0.09865070113239158,2.5,0.5,26
-5.44414125304149e-05,-0.0007785392370120992,0.16173261977677425,0.1360401878145919,-0.08518619579929763,0.6666666666666666,0.0008086834749307575,12,HUM-ULTA,HUM,ULTA,1124.7847199483635,-1.642240179850422,2.5,0.5,26
-2.8543795036473085e-06,-4.092240379149903e-05,0.11357510425352506,0.09490008766177357,-0.07671876273456386,0.6153846153846154,0.0005998152808585612,13,ESS-MKTX,ESS,MKTX,343.3625126133766,-0.5162789755622199,2.5,0.5,26
7.506590987138573e-05,0.001074405106154197,0.04991943557277237,0.03526798142037491,-0.014420912015499962,0.7,0.0005238621251574991,10,EXC-PEG,EXC,PEG,-3.6899514015606414,0.6231847746539132,2.5,0.5,26
-0.001736083701230573,-0.024551033946409007,0.04372031611099451,0.030681299345707114,-0.06209418857221405,0.5454545454545454,0.0005751906811103884,11,BBY-MGM,BBY,MGM,-0.6486648926435498,1.5788596194100877,2.5,0.5,26
-0.0062697453117402935,-0.08604624692864571,0.036437661118843244,0.042416859416028366,-0.17015080822655662,0.6923076923076923,0.0005909138610483198,13,EQT-LRCX,EQT,LRCX,74.95298717247144,-0.06176811259343954,2.5,0.5,26
-0.0003518059783255145,-0.005021060260129495,-0.048134081956490986,-0.049674860089741375,-0.02183115345558894,0.5454545454545454,0.0004806827232763438,11,CMS-DUK,CMS,DUK,-12.811312549233485,0.6925943632671284,2.5,0.5,26
-0.00803492950535889,-0.10899869030522824,-0.3751653795725755,-0.313809734912689,-0.05016775368341342,0.4,-0.00011488428494404318,10,GEN-OTIS,GEN,OTIS,85.22319863593574,-0.8466919528359814,2.5,0.5,26
